market,link,price,name,date,datetime,stock
magi,/items/136477923,291,メタルソーサー U ,2023-02-23,2023-02-23 06:32:17,1
magi,/items/1920408662,111,メタルソーサー U ,2023-02-23,2023-02-23 06:32:17,1
magi,/items/290676060,49,メタルソーサー U ,2023-02-23,2023-02-23 06:32:17,4
magi,/items/1599325418,25,PC メタルソーサー,2023-02-23,2023-02-23 06:32:17,4
magi,/items/1409338781,25,PC メタルソーサー,2023-02-23,2023-02-23 06:32:17,4
magi,/items/1413288161,25,PC メタルソーサー,2023-02-23,2023-02-23 06:32:17,4
cardrush,https://www.cardrush-pokemon.jp/product/29720,70,メタルソーサー054,2023-02-23,2023-02-23 06:32:14,112
cardrush,https://www.cardrush-pokemon.jp/product/34256,50,メタルソーサー054,2023-02-23,2023-02-23 06:32:14,16
cardrush,https://www.cardrush-pokemon.jp/product/6974,80,メタルソーサー054,2023-02-23,2023-02-23 06:32:14,203
torecolo,/shop/g/g054-060-S1H-B/,88,【ポケカ】Ｕ◇メタル,2023-02-23,2023-02-23 06:32:12,1
magi,/items/1920408662,111,メタルソーサー U ,2023-02-22,2023-02-22 06:32:30,1
magi,/items/136477923,291,メタルソーサー U ,2023-02-22,2023-02-22 06:32:30,1
magi,/items/1413288161,25,PC メタルソーサー,2023-02-22,2023-02-22 06:32:30,4
magi,/items/1409338781,25,PC メタルソーサー,2023-02-22,2023-02-22 06:32:30,4
magi,/items/1599325418,25,PC メタルソーサー,2023-02-22,2023-02-22 06:32:30,4
magi,/items/290676060,49,メタルソーサー U ,2023-02-22,2023-02-22 06:32:30,4
cardrush,https://www.cardrush-pokemon.jp/product/6974,80,メタルソーサー054,2023-02-22,2023-02-22 06:32:28,203
cardrush,https://www.cardrush-pokemon.jp/product/34256,50,メタルソーサー054,2023-02-22,2023-02-22 06:32:28,16
cardrush,https://www.cardrush-pokemon.jp/product/29720,70,メタルソーサー054,2023-02-22,2023-02-22 06:32:28,112
torecolo,/shop/g/g054-060-S1H-B/,88,【ポケカ】Ｕ◇メタル,2023-02-22,2023-02-22 06:32:26,1
magi,/items/1409338781,25,PC メタルソーサー,2023-02-21,2023-02-21 06:33:43,4
magi,/items/1599325418,25,PC メタルソーサー,2023-02-21,2023-02-21 06:33:43,4
magi,/items/1920408662,111,メタルソーサー U ,2023-02-21,2023-02-21 06:33:43,1
magi,/items/1413288161,25,PC メタルソーサー,2023-02-21,2023-02-21 06:33:43,4
magi,/items/136477923,294,メタルソーサー U ,2023-02-21,2023-02-21 06:33:43,1
magi,/items/290676060,49,メタルソーサー U ,2023-02-21,2023-02-21 06:33:43,4
