master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s4_001_100,S4,001/100,ポケモン,草,タネボー,C,D,
s4_002_100,S4,002/100,ポケモン,草,コノハナ,C,D,
s4_003_100,S4,003/100,ポケモン,草,ダーテング,U,D,
s4_004_100,S4,004/100,ポケモン,草,ツチニン,C,D,
s4_005_100,S4,005/100,ポケモン,草,テッカニン,U,D,
s4_006_100,S4,006/100,ポケモン,草,メェークル,C,D,
s4_007_100,S4,007/100,ポケモン,草,ゴーゴート,C,D,
s4_008_100,S4,008/100,ポケモン,草,イオルブV,RR,D,
s4_009_100,S4,009/100,ポケモン,草,イオルブVMAX,RRR,D,
s4_010_100,S4,010/100,ポケモン,炎,ヒトカゲ,C,D,
s4_011_100,S4,011/100,ポケモン,炎,リザード,U,D,
s4_012_100,S4,012/100,ポケモン,炎,リザードン,R,D,
s4_013_100,S4,013/100,ポケモン,炎,ブースター,U,D,
s4_014_100,S4,014/100,ポケモン,炎,マグマッグ,C,D,
s4_015_100,S4,015/100,ポケモン,炎,マグカルゴ,C,D,
s4_016_100,S4,016/100,ポケモン,炎,ファイアローV,RR,D,
s4_017_100,S4,017/100,ポケモン,水,シャワーズ,U,D,
s4_018_100,S4,018/100,ポケモン,水,ホエルコ,C,D,
s4_019_100,S4,019/100,ポケモン,水,ホエルオー,R,D,
s4_020_100,S4,020/100,ポケモン,水,ミジュマル,C,D,
s4_021_100,S4,021/100,ポケモン,水,フタチマル,C,D,
s4_022_100,S4,022/100,ポケモン,水,ダイケンキ,U,D,
s4_023_100,S4,023/100,ポケモン,水,ガラルヒヒダルマV,RR,D,
s4_024_100,S4,024/100,ポケモン,水,ガラルヒヒダルマVMAX,RRR,D,
s4_025_100,S4,025/100,ポケモン,水,カムカメ,C,D,
s4_026_100,S4,026/100,ポケモン,水,カジリガメ,U,D,
s4_027_100,S4,027/100,ポケモン,水,ウッウ,C,D,
s4_028_100,S4,028/100,ポケモン,水,サシカマス,C,D,
s4_029_100,S4,029/100,ポケモン,水,カマスジョー,U,D,
s4_030_100,S4,030/100,ポケモン,雷,ピカチュウV,RR,D,
s4_031_100,S4,031/100,ポケモン,雷,ピカチュウVMAX,RRR,D,
s4_032_100,S4,032/100,ポケモン,雷,ビリリダマ,C,D,
s4_033_100,S4,033/100,ポケモン,雷,マルマイン,R,D,
s4_034_100,S4,034/100,ポケモン,雷,サンダース,U,D,
s4_035_100,S4,035/100,ポケモン,雷,サンダー,R,D,
s4_036_100,S4,036/100,ポケモン,雷,シママ,C,D,
s4_037_100,S4,037/100,ポケモン,雷,ゼブライカ,C,D,
s4_038_100,S4,038/100,ポケモン,雷,シビシラス,C,D,
s4_039_100,S4,039/100,ポケモン,雷,シビビール,C,D,
s4_040_100,S4,040/100,ポケモン,雷,シビルドン,U,D,
s4_041_100,S4,041/100,ポケモン,超,フーディンV,RR,D,
s4_042_100,S4,042/100,ポケモン,超,ヌケニン,U,D,
s4_043_100,S4,043/100,ポケモン,超,ヨマワル,C,D,
s4_044_100,S4,044/100,ポケモン,超,サマヨール,U,D,
s4_045_100,S4,045/100,ポケモン,超,ヨノワール,R,D,
s4_046_100,S4,046/100,ポケモン,超,チリーン,C,D,
s4_047_100,S4,047/100,ポケモン,超,コロモリ,C,D,
s4_048_100,S4,048/100,ポケモン,超,ココロモリ,U,D,
s4_049_100,S4,049/100,ポケモン,超,モンメン,C,D,
s4_050_100,S4,050/100,ポケモン,超,エルフーン,U,D,
s4_051_100,S4,051/100,ポケモン,超,マホミル,C,D,
s4_052_100,S4,052/100,ポケモン,超,マホイップ,U,D,
s4_053_100,S4,053/100,ポケモン,闘,ワンリキー,C,D,
s4_054_100,S4,054/100,ポケモン,闘,ゴーリキー,U,D,
s4_055_100,S4,055/100,ポケモン,闘,カイリキー,R,D,
s4_056_100,S4,056/100,ポケモン,闘,ゴマゾウ,C,D,
s4_057_100,S4,057/100,ポケモン,闘,ドンファン,U,D,
s4_058_100,S4,058/100,ポケモン,闘,カポエラー,C,D,
s4_059_100,S4,059/100,ポケモン,闘,モグリュー,C,D,
s4_060_100,S4,060/100,ポケモン,闘,テラキオン,R,D,
s4_061_100,S4,061/100,ポケモン,闘,ドロバンコ,C,D,
s4_062_100,S4,062/100,ポケモン,闘,バンバドロ,U,D,
s4_063_100,S4,063/100,ポケモン,闘,タタッコ,C,D,
s4_064_100,S4,064/100,ポケモン,闘,オトスパス,U,D,
s4_065_100,S4,065/100,ポケモン,闘,ガラルネギガナイトV,RR,D,
s4_066_100,S4,066/100,ポケモン,悪,ポチエナ,C,D,
s4_067_100,S4,067/100,ポケモン,悪,グラエナ,C,D,
s4_068_100,S4,068/100,ポケモン,悪,ヤミラミ,C,D,
s4_069_100,S4,069/100,ポケモン,悪,ドラピオンV,RR,D,
s4_070_100,S4,070/100,ポケモン,悪,メグロコ,C,D,
s4_071_100,S4,071/100,ポケモン,悪,ワルビル,C,D,
s4_072_100,S4,072/100,ポケモン,悪,ワルビアル,U,D,
s4_073_100,S4,073/100,ポケモン,悪,ヤブクロン,C,D,
s4_074_100,S4,074/100,ポケモン,悪,ダストダス,U,D,
s4_075_100,S4,075/100,ポケモン,鋼,ガラルニャース,C,D,
s4_076_100,S4,076/100,ポケモン,鋼,ガラルニャイキング,U,D,
s4_077_100,S4,077/100,ポケモン,鋼,ドリュウズ,C,D,
s4_078_100,S4,078/100,ポケモン,鋼,テッシード,C,D,
s4_079_100,S4,079/100,ポケモン,鋼,ナットレイ,U,D,
s4_080_100,S4,080/100,ポケモン,鋼,ギルガルドV,RR,D,
s4_081_100,S4,081/100,ポケモン,鋼,ギルガルドVMAX,RRR,D,
s4_082_100,S4,082/100,ポケモン,鋼,ジュラルドン,R,D,
s4_083_100,S4,083/100,ポケモン,無,イーブイ,C,D,
s4_084_100,S4,084/100,ポケモン,無,カビゴン,R,D,
s4_085_100,S4,085/100,ポケモン,無,スバメ,C,D,
s4_086_100,S4,086/100,ポケモン,無,オオスバメ,C,D,
s4_087_100,S4,087/100,ポケモン,無,ゴニョニョ,C,D,
s4_088_100,S4,088/100,ポケモン,無,ドゴーム,C,D,
s4_089_100,S4,089/100,ポケモン,無,バクオング,U,D,
s4_090_100,S4,090/100,トレーナーズ,グッズ,ドローンロトム,U,D,
s4_091_100,S4,091/100,トレーナーズ,ポケモンのどうぐ,望遠スコープ,U,D,
s4_092_100,S4,092/100,トレーナーズ,ポケモンのどうぐ,メモリーカプセル,U,D,
s4_093_100,S4,093/100,トレーナーズ,サポート,サイトウ,U,D,
s4_094_100,S4,094/100,トレーナーズ,サポート,ダンデ,R,D,
s4_095_100,S4,095/100,トレーナーズ,サポート,リーグスタッフ,U,D,
s4_096_100,S4,096/100,トレーナーズ,サポート,ルリナ,U,D,
s4_097_100,S4,097/100,トレーナーズ,スタジアム,キルクス温泉,U,D,
s4_098_100,S4,098/100,トレーナーズ,スタジアム,シュートスタジアム,U,D,
s4_099_100,S4,099/100,エネルギー,水,ウォッシュ水エネルギー,U,D,
s4_100_100,S4,100/100,エネルギー,鋼,コーティング鋼エネルギー,U,D,
s4_101_100,S4,101/100,ポケモン,草,イオルブV,SR,D,
s4_102_100,S4,102/100,ポケモン,炎,ファイアローV,SR,D,
s4_103_100,S4,103/100,ポケモン,水,ガラルヒヒダルマV,SR,D,
s4_104_100,S4,104/100,ポケモン,雷,ピカチュウV,SR,D,
s4_105_100,S4,105/100,ポケモン,超,フーディンV,SR,D,
s4_106_100,S4,106/100,ポケモン,闘,ガラルネギガナイトV,SR,D,
s4_107_100,S4,107/100,ポケモン,悪,ドラピオンV,SR,D,
s4_108_100,S4,108/100,ポケモン,鋼,ギルガルドV,SR,D,
s4_109_100,S4,109/100,トレーナーズ,サポート,サイトウ,SR,D,
s4_110_100,S4,110/100,トレーナーズ,サポート,ダンデ,SR,D,
s4_111_100,S4,111/100,トレーナーズ,サポート,ルリナ,SR,D,
s4_112_100,S4,112/100,ポケモン,草,イオルブVMAX,HR,D,
s4_113_100,S4,113/100,ポケモン,水,ガラルヒヒダルマVMAX,HR,D,
s4_114_100,S4,114/100,ポケモン,雷,ピカチュウVMAX,HR,D,
s4_115_100,S4,115/100,ポケモン,鋼,ギルガルドVMAX,HR,D,
