master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s1a_001_070,S1a,001/070,ポケモン,草,キャタピー,C,D,
s1a_002_070,S1a,002/070,ポケモン,草,トランセル,C,D,
s1a_003_070,S1a,003/070,ポケモン,草,バタフリー,U,D,
s1a_004_070,S1a,004/070,ポケモン,草,ツボツボ,U,D,
s1a_005_070,S1a,005/070,ポケモン,草,ユキカブリ,C,D,
s1a_006_070,S1a,006/070,ポケモン,草,ユキノオー,U,D,
s1a_007_070,S1a,007/070,ポケモン,草,アゴジムシ,C,D,
s1a_008_070,S1a,008/070,ポケモン,草,ゴリランダーV,RR,D,
s1a_009_070,S1a,009/070,ポケモン,草,ゴリランダーVMAX,RRR,D,
s1a_010_070,S1a,010/070,ポケモン,草,カジッチュ,C,D,
s1a_011_070,S1a,011/070,ポケモン,草,タルップル,R,D,
s1a_012_070,S1a,012/070,ポケモン,炎,ロコン,C,D,
s1a_013_070,S1a,013/070,ポケモン,炎,キュウコン,U,D,
s1a_014_070,S1a,014/070,ポケモン,炎,ガーディ,C,D,
s1a_015_070,S1a,015/070,ポケモン,炎,ウインディ,U,D,
s1a_016_070,S1a,016/070,ポケモン,炎,エースバーンV,RR,D,
s1a_017_070,S1a,017/070,ポケモン,炎,エースバーンVMAX,RRR,D,
s1a_018_070,S1a,018/070,ポケモン,水,ガラルバリヤード,C,D,
s1a_019_070,S1a,019/070,ポケモン,水,ガラルバリコオル,U,D,
s1a_020_070,S1a,020/070,ポケモン,水,コイキング,C,D,
s1a_021_070,S1a,021/070,ポケモン,水,ギャラドス,R,D,
s1a_022_070,S1a,022/070,ポケモン,水,インテレオンV,RR,D,
s1a_023_070,S1a,023/070,ポケモン,水,インテレオンVMAX,RRR,D,
s1a_024_070,S1a,024/070,ポケモン,水,ウッウ,U,D,
s1a_025_070,S1a,025/070,ポケモン,水,サシカマス,C,D,
s1a_026_070,S1a,026/070,ポケモン,水,カマスジョー,U,D,
s1a_027_070,S1a,027/070,ポケモン,雷,エリキテル,C,D,
s1a_028_070,S1a,028/070,ポケモン,雷,エレザード,C,D,
s1a_029_070,S1a,029/070,ポケモン,雷,デンヂムシ,C,D,
s1a_030_070,S1a,030/070,ポケモン,雷,クワガノン,R,D,
s1a_031_070,S1a,031/070,ポケモン,雷,パルスワンV,RR,D,
s1a_032_070,S1a,032/070,ポケモン,雷,エレズン,C,D,
s1a_033_070,S1a,033/070,ポケモン,雷,ストリンダー,U,D,
s1a_034_070,S1a,034/070,ポケモン,超,ネイティ,C,D,
s1a_035_070,S1a,035/070,ポケモン,超,ネイティオ,U,D,
s1a_036_070,S1a,036/070,ポケモン,超,ガラルサニーゴ,C,D,
s1a_037_070,S1a,037/070,ポケモン,超,ガラルサニゴーン,R,D,
s1a_038_070,S1a,038/070,ポケモン,超,イエッサン,C,D,
s1a_039_070,S1a,039/070,ポケモン,超,ドラメシヤ,C,D,
s1a_040_070,S1a,040/070,ポケモン,超,ドロンチ,C,D,
s1a_041_070,S1a,041/070,ポケモン,超,ドラパルト,R,D,
s1a_042_070,S1a,042/070,ポケモン,闘,ガラルカモネギ,C,D,
s1a_043_070,S1a,043/070,ポケモン,闘,ガラルネギガナイト,R,D,
s1a_044_070,S1a,044/070,ポケモン,闘,カメテテ,C,D,
s1a_045_070,S1a,045/070,ポケモン,闘,ガメノデス,U,D,
s1a_046_070,S1a,046/070,ポケモン,闘,サダイジャV,RR,D,
s1a_047_070,S1a,047/070,ポケモン,闘,タイレーツ,C,D,
s1a_048_070,S1a,048/070,ポケモン,悪,スカンプー,C,D,
s1a_049_070,S1a,049/070,ポケモン,悪,スカタンク,U,D,
s1a_050_070,S1a,050/070,ポケモン,悪,ベロバー,C,D,
s1a_051_070,S1a,051/070,ポケモン,悪,ギモー,C,D,
s1a_052_070,S1a,052/070,ポケモン,悪,オーロンゲ,R,D,
s1a_053_070,S1a,053/070,ポケモン,鋼,ドーミラー,C,D,
s1a_054_070,S1a,054/070,ポケモン,鋼,ドータクン,U,D,
s1a_055_070,S1a,055/070,ポケモン,鋼,ヒトツキ,C,D,
s1a_056_070,S1a,056/070,ポケモン,鋼,ニダンギル,C,D,
s1a_057_070,S1a,057/070,ポケモン,鋼,ギルガルド,U,D,
s1a_058_070,S1a,058/070,ポケモン,鋼,ジュラルドン,R,D,
