master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sb_001_024,SB,001/024,トレーナーズ,グッズ,エネルギー回収,,F,False
sb_002_024,SB,002/024,トレーナーズ,グッズ,エネルギーつけかえ,,F,False
sb_003_024,SB,003/024,トレーナーズ,グッズ,クイックボール,,D,False
sb_004_024,SB,004/024,トレーナーズ,グッズ,しんかのおこう,,D,False
sb_005_024,SB,005/024,トレーナーズ,グッズ,ふしぎなアメ,,F,False
sb_006_024,SB,006/024,トレーナーズ,グッズ,ポケギア3.0,,D,False
sb_007_024,SB,007/024,トレーナーズ,グッズ,ポケモンいれかえ,,F,False
sb_008_024,SB,008/024,トレーナーズ,グッズ,ポケモンキャッチャー,,F,False
sb_009_024,SB,009/024,トレーナーズ,サポート,博士の研究 マグノリア博士,,D,False
sb_010_024,SB,010/024,トレーナーズ,サポート,ビート,,D,False
sb_011_024,SB,011/024,トレーナーズ,サポート,マリィ,,D,False
sb_012_024,SB,012/024,トレーナーズ,グッズ,いれかえフロート,,B,False
sb_013_024,SB,013/024,トレーナーズ,グッズ,エレキパワー,,B,False
sb_014_024,SB,014/024,トレーナーズ,グッズ,ダートじてんしゃ,,B,False
sb_015_024,SB,015/024,トレーナーズ,グッズ,ネットボール,,B,False
sb_016_024,SB,016/024,トレーナーズ,グッズ,ポケモン通信,,C,False
sb_017_024,SB,017/024,トレーナーズ,グッズ,鋼鉄のフライパン,,B,False
sb_018_024,SB,018/024,トレーナーズ,サポート,エリカのおもてなし,,C,False
sb_019_024,SB,019/024,トレーナーズ,サポート,シロナ,,B,False
sb_020_024,SB,020/024,トレーナーズ,サポート,ブルーの探索,,C,False
sb_021_024,SB,021/024,トレーナーズ,サポート,溶接工,,C,False
sb_022_024,SB,022/024,トレーナーズ,サポート,レッドの挑戦,,C,False
sb_023_024,SB,023/024,トレーナーズ,スタジアム,格闘道場,,C,False
sb_024_024,SB,024/024,エネルギー,無,トリプル加速エネルギー,,C,False
sb_dar,SB,DAR,エネルギー,悪,基本悪エネルギー,,,False
sb_fai,SB,FAI,エネルギー,妖,基本フェアリーエネルギー,,,False
sb_fig,SB,FIG,エネルギー,闘,基本闘エネルギー,,,False
sb_fir,SB,FIR,エネルギー,炎,基本炎エネルギー,,,False
sb_gra,SB,GRA,エネルギー,草,基本草エネルギー,,,False
sb_lig,SB,LIG,エネルギー,雷,基本雷エネルギー,,,False
sb_met,SB,MET,エネルギー,鋼,基本鋼エネルギー,,,False
sb_psy,SB,PSY,エネルギー,超,基本超エネルギー,,,False
sb_wat,SB,WAT,エネルギー,水,基本水エネルギー,,,False
