master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s1w_056_060,S1W,056/060,トレーナーズ,ポケモンのどうぐ,大きなおまもり,U,D,
s1w_057_060,S1W,057/060,トレーナーズ,ポケモンのどうぐ,ふうせん,U,D,
s1w_058_060,S1W,058/060,トレーナーズ,ポケモンのどうぐ,ラムのみ,U,D,
s1w_059_060,S1W,059/060,トレーナーズ,サポート,博士の研究 マグノリア博士,R,D,
s1w_060_060,S1W,060/060,トレーナーズ,サポート,ビート,U,D,
s1w_061_060,S1W,061/060,ポケモン,草,ダダリンV,SR,D,
s1w_062_060,S1W,062/060,ポケモン,水,ラプラスV,SR,D,
s1w_063_060,S1W,063/060,ポケモン,超,ソーナンスV,SR,D,
s1w_064_060,S1W,064/060,ポケモン,闘,イシヘンジンV,SR,D,
s1w_065_060,S1W,065/060,ポケモン,鋼,ザシアンV,SR,D,
s1w_066_060,S1W,066/060,ポケモン,無,ウッウV,SR,D,
s1w_067_060,S1W,067/060,トレーナーズ,サポート,博士の研究 マグノリア博士,SR,D,
s1w_068_060,S1W,068/060,トレーナーズ,サポート,ビート,SR,D,
s1w_069_060,S1W,069/060,ポケモン,水,ラプラスVMAX,HR,D,
s1w_070_060,S1W,070/060,ポケモン,闘,イシヘンジンVMAX,HR,D,
s1w_071_060,S1W,071/060,トレーナーズ,サポート,博士の研究 マグノリア博士,HR,D,
s1w_072_060,S1W,072/060,トレーナーズ,サポート,ビート,HR,D,
s1w_073_060,S1W,073/060,ポケモン,鋼,ザシアンV,UR,D,
s1w_074_060,S1W,074/060,トレーナーズ,グッズ,ふつうのつりざお,UR,D,
s1w_075_060,S1W,075/060,トレーナーズ,ポケモンのどうぐ,ふうせん,UR,D,
