master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s2a_001_070,S2a,001/070,ポケモン,草,バタフリーV,RR,D,
s2a_002_070,S2a,002/070,ポケモン,草,バタフリーVMAX,RRR,D,
s2a_003_070,S2a,003/070,ポケモン,草,カブルモ,C,D,
s2a_004_070,S2a,004/070,ポケモン,草,チョボマキ,C,D,
s2a_005_070,S2a,005/070,ポケモン,草,アギルダー,U,D,
s2a_006_070,S2a,006/070,ポケモン,草,アマカジ,C,D,
s2a_007_070,S2a,007/070,ポケモン,草,アママイコ,C,D,
s2a_008_070,S2a,008/070,ポケモン,草,アマージョ,U,D,
s2a_009_070,S2a,009/070,ポケモン,草,コソクムシ,C,D,
s2a_010_070,S2a,010/070,ポケモン,草,グソクムシャ,R,D,
s2a_011_070,S2a,011/070,ポケモン,炎,ヒードラン,R,D,
s2a_012_070,S2a,012/070,ポケモン,炎,メラルバ,C,D,
s2a_013_070,S2a,013/070,ポケモン,炎,ウルガモス,U,D,
s2a_014_070,S2a,014/070,ポケモン,炎,ヒノヤコマ,C,D,
s2a_015_070,S2a,015/070,ポケモン,炎,ファイアロー,U,D,
s2a_016_070,S2a,016/070,ポケモン,炎,マルヤクデV,RR,D,
s2a_017_070,S2a,017/070,ポケモン,炎,マルヤクデVMAX,RRR,D,
s2a_018_070,S2a,018/070,ポケモン,水,ガラルバリヤード,C,D,
s2a_019_070,S2a,019/070,ポケモン,水,ガラルバリコオル,U,D,
s2a_020_070,S2a,020/070,ポケモン,水,ヒンバス,C,D,
s2a_021_070,S2a,021/070,ポケモン,水,ミロカロス,R,D,
s2a_022_070,S2a,022/070,ポケモン,水,クマシュン,C,D,
s2a_023_070,S2a,023/070,ポケモン,水,ツンベアー,U,D,
s2a_024_070,S2a,024/070,ポケモン,水,ヨワシ,C,D,
s2a_025_070,S2a,025/070,ポケモン,雷,クワガノンV,RR,D,
s2a_026_070,S2a,026/070,ポケモン,雷,エレズン,C,D,
s2a_027_070,S2a,027/070,ポケモン,雷,ストリンダー,R,D,
s2a_028_070,S2a,028/070,ポケモン,超,ブルー,C,D,
s2a_029_070,S2a,029/070,ポケモン,超,グランブル,U,D,
s2a_030_070,S2a,030/070,ポケモン,超,サーナイトV,RR,D,
s2a_031_070,S2a,031/070,ポケモン,超,サーナイトVMAX,RRR,D,
s2a_032_070,S2a,032/070,ポケモン,超,ルナトーン,U,D,
s2a_033_070,S2a,033/070,ポケモン,超,デデンネ,C,D,
s2a_034_070,S2a,034/070,ポケモン,超,ネマシュ,C,D,
s2a_035_070,S2a,035/070,ポケモン,超,マシェード,U,D,
s2a_036_070,S2a,036/070,ポケモン,超,ヤバチャ,C,D,
s2a_037_070,S2a,037/070,ポケモン,超,ポットデス,U,D,
s2a_038_070,S2a,038/070,ポケモン,闘,ディグダ,C,D,
s2a_039_070,S2a,039/070,ポケモン,闘,ダグトリオ,C,D,
s2a_040_070,S2a,040/070,ポケモン,闘,ヨーギラス,C,D,
s2a_041_070,S2a,041/070,ポケモン,闘,サナギラス,C,D,
s2a_042_070,S2a,042/070,ポケモン,闘,バンギラス,R,D,
s2a_043_070,S2a,043/070,ポケモン,闘,ソルロック,U,D,
s2a_044_070,S2a,044/070,ポケモン,闘,ホルード,U,D,
s2a_045_070,S2a,045/070,ポケモン,闘,オトスパスV,RR,D,
s2a_046_070,S2a,046/070,ポケモン,悪,ベトベター,C,D,
s2a_047_070,S2a,047/070,ポケモン,悪,ベトベトン,U,D,
s2a_048_070,S2a,048/070,ポケモン,悪,ダークライ,R,D,
s2a_049_070,S2a,049/070,ポケモン,悪,チョロネコ,C,D,
s2a_050_070,S2a,050/070,ポケモン,悪,レパルダス,U,D,
s2a_051_070,S2a,051/070,ポケモン,鋼,ココドラ,C,D,
s2a_052_070,S2a,052/070,ポケモン,鋼,コドラ,C,D,
s2a_053_070,S2a,053/070,ポケモン,鋼,ボスゴドラ,R,D,
s2a_054_070,S2a,054/070,ポケモン,鋼,シュバルゴ,U,D,
s2a_055_070,S2a,055/070,ポケモン,鋼,ガラルマッギョV,RR,D,
s2a_056_070,S2a,056/070,ポケモン,無,オタチ,C,D,
s2a_057_070,S2a,057/070,ポケモン,無,オオタチ,C,D,
s2a_058_070,S2a,058/070,ポケモン,無,ホルビー,C,D,
s2a_059_070,S2a,059/070,ポケモン,無,ヤヤコマ,C,D,
s2a_060_070,S2a,060/070,ポケモン,無,ココガラ,C,D,
s2a_061_070,S2a,061/070,ポケモン,無,アオガラス,C,D,
s2a_062_070,S2a,062/070,ポケモン,無,アーマーガア,R,D,
s2a_063_070,S2a,063/070,トレーナーズ,グッズ,妖しいカンヅメ,U,D,
s2a_064_070,S2a,064/070,トレーナーズ,グッズ,そっくりベル,U,D,
s2a_065_070,S2a,065/070,トレーナーズ,グッズ,ボロのパソコン,U,D,
s2a_066_070,S2a,066/070,トレーナーズ,グッズ,ビッグパラソル,U,D,
s2a_067_070,S2a,067/070,トレーナーズ,サポート,カブ,U,D,
s2a_068_070,S2a,068/070,トレーナーズ,サポート,ポケモンブリーダーの育成,U,D,
s2a_069_070,S2a,069/070,トレーナーズ,スタジアム,ルミナスメイズの森,U,D,
s2a_070_070,S2a,070/070,エネルギー,炎,ヒート炎エネルギー,U,D,
s2a_071_070,S2a,071/070,ポケモン,草,バタフリーV,SR,D,
s2a_072_070,S2a,072/070,ポケモン,炎,マルヤクデV,SR,D,
s2a_073_070,S2a,073/070,ポケモン,雷,クワガノンV,SR,D,
s2a_074_070,S2a,074/070,ポケモン,超,サーナイトV,SR,D,
s2a_075_070,S2a,075/070,ポケモン,闘,オトスパスV,SR,D,
s2a_076_070,S2a,076/070,ポケモン,鋼,ガラルマッギョV,SR,D,
s2a_077_070,S2a,077/070,トレーナーズ,サポート,カブ,SR,D,
s2a_078_070,S2a,078/070,トレーナーズ,サポート,ポケモンブリーダーの育成,SR,D,
s2a_079_070,S2a,079/070,ポケモン,草,バタフリーVMAX,HR,D,
s2a_080_070,S2a,080/070,ポケモン,炎,マルヤクデVMAX,HR,D,
s2a_081_070,S2a,081/070,ポケモン,超,サーナイトVMAX,HR,D,
s2a_082_070,S2a,082/070,トレーナーズ,サポート,カブ,HR,D,
s2a_083_070,S2a,083/070,トレーナーズ,サポート,ポケモンブリーダーの育成,HR,D,
s2a_084_070,S2a,084/070,ポケモン,草,ゴリランダー,UR,D,
s2a_085_070,S2a,085/070,トレーナーズ,グッズ,妖しいカンヅメ,UR,D,
s2a_086_070,S2a,086/070,トレーナーズ,グッズ,ビッグパラソル,UR,D,
